"","censusdate","month","day","year","treatment","plot","stake","species","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","ltag","note3"
"11256",2000-11-25,11,26,2000,"control",14,52,"DM","F",NA,NA,NA,NA,NA,"E",NA,32,39,"7E785B",NA,"0",NA
"11257",2000-11-25,11,26,2000,"control",14,56,"DM","M","Z",NA,NA,NA,NA,NA,NA,34,35,"514671","*","0",NA
"11258",2000-11-25,11,26,2000,"control",14,74,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,41,"7B6068","*","0",NA
"11259",2000-11-25,11,26,2000,"exclosure",15,16,"PP","M","Z",NA,NA,NA,NA,NA,NA,18,11,"57778","*","0",NA
"11260",2000-11-25,11,26,2000,"exclosure",15,13,"OT","F",NA,NA,NA,NA,NA,"E",NA,19,25,"687627",NA,"0",NA
"11261",2000-11-25,11,26,2000,"removal",16,16,"RM","M","Z",NA,NA,NA,NA,NA,NA,17,8,NA,NA,"0",NA
"11262",2000-11-25,11,26,2000,"removal",16,67,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,38,NA,NA,"0",NA
"11263",2000-12-22,12,22,2000,"exclosure",19,22,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,43,"12101C",NA,"0",NA
"11264",2000-12-22,12,22,2000,"exclosure",19,72,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,28,"4B6000",NA,"0",NA
"11265",2000-12-22,12,22,2000,"control",17,42,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,50,"547",NA,"0",NA
"11266",2000-12-22,12,22,2000,"control",17,62,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,42,"694",NA,"0",NA
"11267",2000-12-22,12,22,2000,"control",17,33,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,43,"694",NA,"0",NA
"11268",2000-12-22,12,22,2000,"control",17,52,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,47,"8000DM",NA,"630",NA
"11269",2000-12-22,12,22,2000,"control",17,46,"OT","M","Z",NA,NA,NA,NA,NA,NA,21,22,"340E20",NA,"0",NA
"11270",2000-12-22,12,22,2000,"control",17,64,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,48,"159",NA,"0",NA
"11271",2000-12-22,12,22,2000,"control",17,11,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,27,"680",NA,"0",NA
"11272",2000-12-22,12,22,2000,"control",17,54,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,45,"101C15",NA,"0",NA
"11273",2000-12-22,12,22,2000,"control",17,75,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,21,"120173",NA,"0",NA
"11274",2000-12-22,12,22,2000,"exclosure",21,63,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,28,"8140PB",NA,"0",NA
"11275",2000-12-22,12,22,2000,"exclosure",21,42,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,29,"6120PB",NA,"0",NA
"11276",2000-12-22,12,22,2000,"exclosure",21,51,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,30,"482D57",NA,"0",NA
"11277",2000-12-22,12,22,2000,"exclosure",21,17,"PB","F","Z",NA,NA,NA,NA,NA,NA,27,29,"3D2B59",NA,"0",NA
"11278",2000-12-22,12,23,2000,"exclosure",3,74,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,42,"580A52",NA,"0",NA
"11279",2000-12-22,12,23,2000,"exclosure",3,21,"PB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11280",2000-12-22,12,23,2000,"exclosure",3,56,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,30,"08340F",NA,"0",NA
"11281",2000-12-22,12,23,2000,"exclosure",3,53,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,28,"1B0944",NA,"0",NA
"11282",2000-12-22,12,23,2000,"exclosure",3,11,"OT","M","Z",NA,NA,NA,NA,NA,NA,21,29,"23732C","*","0",NA
"11283",2000-12-22,12,23,2000,"exclosure",3,51,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,35,"0040PB",NA,"0",NA
"11284",2000-12-22,12,23,2000,"control",4,51,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,54,"154",NA,"0",NA
"11285",2000-12-22,12,23,2000,"control",4,34,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,48,"2A7023",NA,"0",NA
"11286",2000-12-22,12,23,2000,"control",4,44,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,32,"44406",NA,"0",NA
"11287",2000-12-22,12,23,2000,"control",4,72,"OT","M","Z",NA,NA,NA,NA,NA,NA,21,24,"6E3E60",NA,"0",NA
"11288",2000-12-22,12,23,2000,"control",4,21,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,25,"461C52",NA,"0",NA
"11289",2000-12-22,12,23,2000,"control",11,54,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,39,"62463C",NA,"0",NA
"11290",2000-12-22,12,23,2000,"control",11,66,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,50,NA,NA,"0",NA
"11291",2000-12-22,12,23,2000,"control",11,34,"OT","F","Z",NA,NA,NA,NA,NA,NA,21,25,"603",NA,"0",NA
"11292",2000-12-22,12,23,2000,"control",14,23,"DM","F","Z",NA,NA,NA,NA,NA,NA,34,NA,NA,NA,"0",NA
"11293",2000-12-22,12,23,2000,"control",14,35,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,52,"0F5240",NA,"0",NA
"11294",2000-12-22,12,23,2000,"control",14,74,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,39,"7E785B",NA,"0",NA
"11295",2000-12-22,12,23,2000,"exclosure",15,16,"OT","F","Z",NA,NA,NA,NA,NA,NA,21,25,"687627",NA,"0",NA
"11296",2000-12-22,12,23,2000,"exclosure",15,67,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,19,"626306","*","0",NA
"11297",2001-01-21,1,21,2001,"exclosure",19,42,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,27,"4B6000",NA,"0",NA
"11298",2001-01-21,1,21,2001,"exclosure",19,47,"PB","M",NA,NA,"M",NA,NA,NA,NA,26,42,"12101C",NA,"0",NA
"11299",2001-01-21,1,21,2001,"exclosure",19,37,"PP","M","Z",NA,NA,NA,NA,NA,NA,20,11,"457A75",NA,"0",NA
"11300",2001-01-21,1,21,2001,"control",17,56,"OT","M",NA,NA,"M",NA,NA,NA,NA,21,23,"120173",NA,"0",NA
"11301",2001-01-21,1,21,2001,"control",17,64,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,49,"171036","*","0",NA
"11302",2001-01-21,1,21,2001,"control",17,61,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,48,"8000DM",NA,"630",NA
"11303",2001-01-21,1,21,2001,"control",17,75,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,43,"733763",NA,"0",NA
"11304",2001-01-21,1,21,2001,"control",17,31,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,41,"694",NA,"0",NA
"11305",2001-01-21,1,21,2001,"control",17,11,"OT","F",NA,NA,NA,NA,NA,NA,NA,20,26,"680",NA,"0",NA
"11306",2001-01-21,1,21,2001,"control",17,15,"DM","F","Z",NA,NA,NA,NA,NA,NA,34,41,"694",NA,"0",NA
"11307",2001-01-21,1,21,2001,"control",17,12,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,20,"340E20",NA,"0",NA
"11308",2001-01-21,1,21,2001,"exclosure",21,35,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,27,"6120PB",NA,"0",NA
"11309",2001-01-21,1,21,2001,"exclosure",21,42,"PB","F","Z",NA,NA,NA,NA,NA,NA,27,30,"4A2D57",NA,"0",NA
"11310",2001-01-21,1,21,2001,"exclosure",21,75,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,27,"8140PB",NA,"0",NA
"11311",2001-01-21,1,21,2001,"exclosure",21,25,"PB","F","Z",NA,NA,NA,NA,NA,NA,27,29,"3D2B59",NA,"0",NA
"11312",2001-01-21,1,22,2001,"exclosure",3,36,"PB","M",NA,NA,"M",NA,NA,NA,NA,25,40,"580A52",NA,"0",NA
"11313",2001-01-21,1,22,2001,"exclosure",3,65,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,30,"08340F",NA,"0",NA
"11314",2001-01-21,1,22,2001,"exclosure",3,23,"PB","M",NA,NA,"M",NA,NA,NA,NA,26,40,"3B517B",NA,"0",NA
"11315",2001-01-21,1,22,2001,"exclosure",3,62,"OT","M","Z",NA,NA,NA,NA,NA,NA,21,25,"322B4E",NA,"0",NA
"11316",2001-01-21,1,22,2001,"exclosure",3,71,"OT","F","Z",NA,NA,NA,NA,NA,NA,21,25,"649",NA,"0",NA
"11317",2001-01-21,1,22,2001,"exclosure",3,51,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,29,"1B0944",NA,"0",NA
"11318",2001-01-21,1,22,2001,"control",4,47,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,36,"44406",NA,"0",NA
"11319",2001-01-21,1,22,2001,"control",4,64,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,NA,NA,NA,"0",NA
"11320",2001-01-21,1,22,2001,"control",4,63,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,22,"04773A","*","0",NA
"11321",2001-01-21,1,22,2001,"control",4,53,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,48,"2A7023",NA,"0",NA
"11322",2001-01-21,1,22,2001,"control",11,51,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,45,"196334","*","0",NA
"11323",2001-01-21,1,22,2001,"control",11,55,"DM","M",NA,NA,"M",NA,NA,NA,NA,37,54,"2D197C","*","0",NA
"11324",2001-01-21,1,22,2001,"control",11,35,"DM","M",NA,NA,"M",NA,NA,NA,NA,37,46,"463912","*","0",NA
"11325",2001-01-21,1,22,2001,"control",11,53,"DM","F",NA,NA,NA,NA,NA,"R",NA,34,41,"62463C",NA,"0",NA
"11326",2001-01-21,1,22,2001,"control",14,57,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,36,"0739DE","*","0",NA
"11327",2001-01-21,1,22,2001,"control",14,44,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,41,"7B6068",NA,"0",NA
"11328",2001-01-21,1,22,2001,"control",14,54,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,47,"766872","*","0",NA
"11329",2001-01-21,1,22,2001,"control",14,55,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,42,"2C1E28","*","0",NA
"11330",2001-01-21,1,22,2001,"control",14,41,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,40,"7E785B",NA,"0",NA
"11331",2001-01-21,1,22,2001,"control",14,64,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,50,"0F5240",NA,"0",NA
"11332",2001-01-21,1,22,2001,"exclosure",15,16,"OT","M","Z",NA,NA,NA,NA,NA,NA,21,22,"626306",NA,"0",NA
"11333",2001-03-03,3,3,2001,"exclosure",19,42,"PB","M",NA,NA,"M",NA,NA,NA,NA,28,40,"12101C",NA,"0",NA
"11334",2001-03-03,3,3,2001,"exclosure",19,67,"RM","F",NA,NA,NA,NA,"P","E",NA,17,16,"1B3F25","*","0",NA
"11335",2001-03-03,3,3,2001,"exclosure",19,61,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,27,"4B6000",NA,"0",NA
"11336",2001-03-03,3,3,2001,"control",17,63,"DM","M",NA,NA,"M",NA,NA,NA,NA,38,NA,NA,NA,"0",NA
"11337",2001-03-03,3,3,2001,"control",17,56,"DM","F",NA,NA,NA,"B","P",NA,NA,38,58,"733763",NA,"0",NA
"11338",2001-03-03,3,3,2001,"control",17,77,"RM","M","Z",NA,NA,NA,NA,NA,NA,16,8,"361738","*","0",NA
"11339",2001-03-03,3,3,2001,"control",17,62,"OT","M",NA,NA,"S",NA,NA,NA,NA,21,27,"366877","*","0",NA
"11340",2001-03-03,3,3,2001,"control",17,71,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,41,"694",NA,"0",NA
"11341",2001-03-03,3,3,2001,"control",17,15,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,40,"694",NA,"0",NA
"11342",2001-03-03,3,3,2001,"control",17,13,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,25,"603",NA,"0",NA
"11343",2001-03-03,3,3,2001,"exclosure",21,45,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,35,"3D2B59",NA,"0",NA
"11344",2001-03-03,3,3,2001,"exclosure",21,41,"PB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11345",2001-03-03,3,4,2001,"control",4,61,"DM","F",NA,NA,NA,"S",NA,NA,NA,37,45,"72245B","*","0",NA
"11346",2001-03-03,3,4,2001,"control",4,36,"PB","M",NA,NA,"S",NA,NA,NA,NA,26,39,NA,NA,"0",NA
"11347",2001-03-03,3,4,2001,"control",4,NA,"DM","M",NA,NA,"M",NA,NA,NA,NA,37,50,"2A7023",NA,"0",NA
"11348",2001-03-03,3,4,2001,"control",11,74,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,39,NA,NA,"0",NA
"11349",2001-03-03,3,4,2001,"control",11,61,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,55,"2D197C",NA,"0",NA
"11350",2001-03-03,3,4,2001,"control",11,42,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,14,"58743E","*","0",NA
"11351",2001-03-03,3,4,2001,"control",11,11,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,29,"1A2842",NA,"0",NA
"11352",2001-03-03,3,4,2001,"control",14,27,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,53,"0F5240",NA,"0",NA
"11353",2001-03-03,3,4,2001,"control",14,45,"DM","M",NA,NA,"R",NA,NA,NA,NA,38,49,"6F0E4C",NA,"0",NA
"11354",2001-03-03,3,4,2001,"control",14,46,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,44,"236166","*","0",NA
"11355",2001-03-03,3,4,2001,"control",14,44,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,44,"8002DM",NA,"0",NA
"11356",2001-03-03,3,4,2001,"exclosure",15,43,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,14,"2A2A48",NA,"0",NA
"11357",2001-03-03,3,4,2001,"exclosure",15,64,"OT","M",NA,NA,"S",NA,NA,NA,NA,20,24,"6E100B",NA,"0",NA
"11358",2001-03-24,3,24,2001,"exclosure",19,46,"PB","M",NA,NA,"S",NA,NA,NA,NA,26,46,"12101C",NA,"0",NA
"11359",2001-03-24,3,24,2001,"control",17,31,"DM","F",NA,NA,NA,NA,NA,"B",NA,37,55,"694",NA,"0",NA
"11360",2001-03-24,3,24,2001,"control",17,33,"OT","F",NA,NA,NA,NA,NA,"E",NA,22,26,"603",NA,"0",NA
"11361",2001-03-24,3,24,2001,"control",17,61,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,NA,"423959","*","0",NA
"11362",2001-03-24,3,24,2001,"control",17,64,"DM","F",NA,NA,NA,NA,NA,"B",NA,37,48,"733763",NA,"0",NA
"11363",2001-03-24,3,24,2001,"control",17,55,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,48,"787324","*","0",NA
"11364",2001-03-24,3,24,2001,"control",17,77,"PP","M",NA,NA,"S",NA,NA,NA,NA,16,13,"46700E","*","0",NA
"11365",2001-03-24,3,24,2001,"control",17,71,"DM","M",NA,NA,"M",NA,NA,NA,NA,38,45,"5D007D","*","0",NA
"11366",2001-03-24,3,24,2001,"control",17,73,"DM","F",NA,NA,NA,"B",NA,"B",NA,38,56,"050E4F","*","0",NA
"11367",2001-03-24,3,24,2001,"control",17,53,"DM","F",NA,NA,NA,"P","P","E",NA,35,45,"133",NA,"0",NA
"11368",2001-03-24,3,24,2001,"exclosure",21,35,"PB","M",NA,NA,"S",NA,NA,NA,NA,27,34,"070A56",NA,"0",NA
"11369",2001-03-24,3,24,2001,"exclosure",21,43,"PB","F",NA,NA,NA,NA,"P","B",NA,25,36,"6120PB",NA,"0",NA
"11370",2001-03-24,3,24,2001,"exclosure",21,22,"PB","F",NA,NA,NA,NA,"P","E",NA,28,48,"482D57",NA,"0",NA
"11371",2001-03-24,3,24,2001,"exclosure",21,56,"PB","F",NA,NA,NA,NA,"P","B",NA,26,37,"3D2B59",NA,"0",NA
"11372",2001-03-24,3,25,2001,"exclosure",3,53,"PB","M",NA,NA,"S",NA,NA,NA,NA,26,34,"1B0944",NA,"0",NA
"11373",2001-03-24,3,25,2001,"exclosure",3,75,"PB","F",NA,NA,NA,NA,NA,"E",NA,27,36,"08340F",NA,"0",NA
"11374",2001-03-24,3,25,2001,"exclosure",3,61,"PB","M",NA,NA,"S",NA,NA,NA,NA,27,44,"65449",NA,"0",NA
"11375",2001-03-24,3,25,2001,"control",4,32,"PF","M",NA,NA,"S",NA,NA,NA,NA,17,8,"646","*","0",NA
"11376",2001-03-24,3,25,2001,"control",4,62,"OT","F",NA,NA,NA,NA,NA,"E",NA,21,29,"461C52",NA,"0",NA
"11377",2001-03-24,3,25,2001,"control",4,46,"PB","M",NA,NA,"S",NA,NA,NA,NA,27,49,"80424","*","0",NA
"11378",2001-03-24,3,25,2001,"control",4,45,"DM","M",NA,NA,"M",NA,NA,NA,NA,38,51,"2A7023",NA,"0",NA
"11379",2001-03-24,3,25,2001,"control",4,53,"PB","M",NA,NA,"M",NA,NA,NA,NA,26,42,"700254",NA,"0",NA
"11380",2001-03-24,3,25,2001,"control",4,14,"OT","F",NA,NA,NA,NA,"P","E",NA,21,30,"6D1E03",NA,"0",NA
"11381",2001-03-24,3,25,2001,"control",11,12,"PB","M",NA,NA,"M",NA,NA,NA,NA,27,37,"0133PB",NA,"0",NA
"11382",2001-03-24,3,25,2001,"control",11,65,"DM","F",NA,NA,NA,NA,"P","E",NA,36,51,"62463C",NA,"0",NA
"11383",2001-03-24,3,25,2001,"control",11,64,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,53,"2D197C",NA,"0",NA
"11384",2001-03-24,3,25,2001,"control",14,43,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,50,"8003DM",NA,"0",NA
"11385",2001-03-24,3,25,2001,"control",14,45,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,48,"4E497E","*","0",NA
"11386",2001-03-24,3,25,2001,"control",14,34,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,21,"0312PP",NA,"0",NA
"11387",2001-03-24,3,25,2001,"control",14,35,"DM","F",NA,NA,NA,NA,"P","E",NA,35,54,"8012DM",NA,"0",NA
"11388",2001-03-24,3,25,2001,"control",14,62,"PP","M",NA,NA,"S",NA,NA,NA,NA,23,22,"721601","*","0",NA
"11389",2001-03-24,3,25,2001,"control",14,24,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,54,"0002DM",NA,"0",NA
"11390",2001-03-24,3,25,2001,"control",14,75,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,20,"7A194B","*","0",NA
"11391",2001-03-24,3,25,2001,"control",14,72,"PP","F","Z",NA,NA,NA,NA,NA,NA,23,16,"141803","*","0",NA
"11392",2001-03-24,3,25,2001,"control",14,57,"DM","F",NA,NA,NA,"B","P",NA,NA,35,59,"236166",NA,"0",NA
"11393",2001-03-24,3,25,2001,"exclosure",15,24,"PP","M",NA,NA,"S",NA,NA,NA,NA,23,19,"544922",NA,"0",NA
"11394",2001-03-24,3,25,2001,"exclosure",15,15,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,13,"8403PP",NA,"0",NA
"11395",2001-03-24,3,25,2001,"exclosure",15,16,"OT","F",NA,NA,NA,NA,"P","E",NA,20,42,"680",NA,"0",NA
"11396",2001-04-21,4,21,2001,"exclosure",19,67,"PB","M",NA,NA,"S",NA,NA,NA,NA,27,50,"12101C",NA,"0",NA
"11397",2001-04-21,4,21,2001,"control",17,46,"DM","F",NA,NA,NA,NA,NA,"B",NA,37,50,"694",NA,"0",NA
"11398",2001-04-21,4,21,2001,"control",17,66,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,18,"740510","*","0",NA
"11399",2001-04-21,4,21,2001,"control",17,37,"PP","F",NA,NA,NA,NA,"P","E",NA,22,20,"6B3307","*","0",NA
"11400",2001-04-21,4,21,2001,"control",17,74,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,49,"8000DM",NA,"630",NA
"11401",2001-04-21,4,21,2001,"control",17,72,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,49,"041A3F","*","0",NA
"11402",2001-04-21,4,21,2001,"control",17,66,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,37,"0E241A","*","0",NA
"11403",2001-04-21,4,21,2001,"control",17,16,"OT","M",NA,NA,"S",NA,NA,NA,NA,21,28,"340E20",NA,"0",NA
"11404",2001-04-21,4,21,2001,"control",17,56,"DM","F",NA,NA,NA,NA,NA,"B",NA,36,50,"733763",NA,"0",NA
"11405",2001-04-21,4,21,2001,"control",17,76,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,50,"595F78","*","0",NA
"11406",2001-04-21,4,21,2001,"control",17,65,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,50,"0102DM",NA,"0",NA
"11407",2001-04-21,4,21,2001,"exclosure",21,35,"PB","M",NA,NA,"S",NA,NA,NA,NA,27,35,"6F7C39","*","0",NA
"11408",2001-04-21,4,21,2001,"exclosure",21,34,"PB","F",NA,NA,NA,NA,"P","E",NA,25,54,"6120PB",NA,"0",NA
"11409",2001-04-21,4,21,2001,"exclosure",21,17,"PB","M",NA,NA,"M",NA,NA,NA,NA,26,34,"070A56",NA,"0",NA
"11410",2001-04-21,4,21,2001,"exclosure",21,53,"PB","M",NA,NA,"M",NA,NA,NA,NA,26,37,"80424",NA,"0",NA
"11411",2001-04-21,4,21,2001,"exclosure",21,51,"PB","F",NA,NA,NA,NA,NA,"E",NA,27,37,"3D2B59",NA,"0",NA
"11412",2001-04-21,4,21,2001,"exclosure",21,22,"PB","F",NA,NA,NA,NA,NA,"E",NA,27,35,"4A2D57",NA,"0",NA
"11413",2001-04-21,4,22,2001,"exclosure",3,75,"PB","F",NA,NA,NA,NA,"P","E",NA,27,40,"08340F",NA,"0",NA
"11414",2001-04-21,4,22,2001,"exclosure",3,72,"PB","M",NA,NA,"S",NA,NA,NA,NA,24,34,"1B0944",NA,"0",NA
"11415",2001-04-21,4,22,2001,"control",4,27,"OT","F",NA,NA,NA,NA,"P","E",NA,20,32,"461C52",NA,"0",NA
"11416",2001-04-21,4,22,2001,"control",4,77,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,53,"2A7023",NA,"0",NA
"11417",2001-04-21,4,22,2001,"control",4,71,"DM","F",NA,NA,NA,NA,NA,"B",NA,36,55,"72245B",NA,"0",NA
"11418",2001-04-21,4,22,2001,"control",11,53,"DM","F",NA,NA,NA,NA,NA,"B",NA,35,49,"62463C",NA,"0",NA
"11419",2001-04-21,4,22,2001,"control",11,65,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,26,"603",NA,"0",NA
"11420",2001-04-21,4,22,2001,"control",11,66,"DM","F",NA,NA,NA,NA,NA,"B",NA,36,49,"786C54","*","0",NA
"11421",2001-04-21,4,22,2001,"control",11,14,"OT","F",NA,"J",NA,NA,NA,NA,NA,20,14,"29256E","*","0",NA
"11422",2001-04-21,4,22,2001,"control",14,64,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,53,"2A6447","*","0",NA
"11423",2001-04-21,4,22,2001,"control",14,45,"DM","M",NA,NA,"M",NA,NA,NA,NA,37,49,"8003DM",NA,"0",NA
"11424",2001-04-21,4,22,2001,"control",14,16,"PF","F",NA,NA,NA,NA,"P",NA,NA,15,7,"7001PF","*","0",NA
"11425",2001-04-21,4,22,2001,"control",14,31,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,56,"2D2E2D",NA,"0",NA
"11426",2001-04-21,4,22,2001,"control",14,23,"DM","F",NA,NA,NA,NA,NA,"B",NA,34,46,"8002DM",NA,"0",NA
"11427",2001-04-21,4,22,2001,"control",14,64,"DO","F",NA,NA,NA,NA,NA,"B",NA,35,52,"152A6C","*","0",NA
"11428",2001-04-21,4,22,2001,"control",14,61,"PM","F",NA,NA,NA,NA,"P","E",NA,20,31,"044D51","*","0",NA
"11429",2001-04-21,4,22,2001,"control",14,46,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,55,"236166",NA,"0",NA
"11430",2001-04-21,4,22,2001,"exclosure",15,23,"OT","M",NA,NA,"S",NA,NA,NA,NA,21,29,"2B542E","*","0",NA
"11431",2001-04-21,4,22,2001,"exclosure",15,55,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,20,"8451PP",NA,"0",NA
"11432",2001-04-21,4,22,2001,"exclosure",15,26,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,18,"10742","*","0",NA
"11433",2001-04-21,4,22,2001,"exclosure",15,71,"PF","F",NA,NA,NA,NA,NA,"E",NA,16,9,"7002PF","*","0",NA
"11434",2001-04-21,4,22,2001,"exclosure",15,67,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,23,"771A45","*","0",NA
"11435",2001-04-21,4,22,2001,"exclosure",15,56,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,22,"0101PP",NA,"0",NA
"11436",2001-04-21,4,22,2001,"removal",16,63,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,21,NA,NA,"0",NA
"11437",2001-05-26,5,26,2001,"exclosure",19,57,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,27,"485326","*","0",NA
"11438",2001-05-26,5,26,2001,"exclosure",19,71,"PB","M",NA,NA,"M",NA,NA,NA,NA,27,36,"747472","*","0",NA
"11439",2001-05-26,5,26,2001,"control",17,67,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,29,"12430C","*","0",NA
"11440",2001-05-26,5,26,2001,"control",17,53,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,52,"5D007D",NA,"0",NA
"11441",2001-05-26,5,26,2001,"control",17,63,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,48,"8000DM",NA,"630",NA
"11442",2001-05-26,5,26,2001,"control",17,42,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,NA,"255871","*","0",NA
"11443",2001-05-26,5,26,2001,"control",17,65,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,46,"0E241A",NA,"0",NA
"11444",2001-05-26,5,26,2001,"control",17,43,"DM","F",NA,NA,NA,NA,NA,"B",NA,36,41,"694",NA,"0",NA
"11445",2001-05-26,5,26,2001,"control",17,16,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,47,"595F78",NA,"0",NA
"11446",2001-05-26,5,26,2001,"control",17,57,"PP","F",NA,NA,NA,NA,"P","E",NA,22,19,"6B3307",NA,"0",NA
"11447",2001-05-26,5,26,2001,"control",17,13,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,47,"733763",NA,"0",NA
"11448",2001-05-26,5,26,2001,"control",17,57,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,49,"159",NA,"0",NA
"11449",2001-05-26,5,26,2001,"control",17,72,NA,"M","Z",NA,NA,NA,NA,NA,NA,32,127,"636","*","0",NA
"11450",2001-05-26,5,26,2001,"exclosure",21,35,"PB","F",NA,NA,NA,NA,"P","E",NA,26,44,"6120PB",NA,"0",NA
"11451",2001-05-26,5,26,2001,"exclosure",21,73,"PB","M","Z",NA,NA,NA,NA,NA,NA,28,31,"197738","*","0",NA
"11452",2001-05-26,5,26,2001,"exclosure",21,14,"PB","F",NA,NA,NA,NA,"P","E",NA,26,39,"4A2D57",NA,"0",NA
